timestamp,event,attention_state,window
2026-03-13 20:24:19.144201,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.282126,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.350310,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.397696,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.496311,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.588017,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.608012,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.699166,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.784283,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.814781,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:19.922429,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.127518,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.156936,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.310942,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.438308,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.468874,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.480541,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.559314,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.656476,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.683584,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.859198,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:20.935433,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.020740,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.075520,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.117392,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.208345,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.266320,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.291899,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.385897,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.449610,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.515240,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.607383,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.670498,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.772086,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.786641,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.857941,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:21.960230,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:22.232637,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:22.320380,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:22.408979,keyboard_activity,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.142074,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.149529,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.156250,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.163399,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.170550,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.177702,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.184945,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.192068,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.199176,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.206411,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.213148,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.220559,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.227544,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.234923,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.241914,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.249627,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.256178,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.263596,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.270681,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.278035,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.285707,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.292666,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.299714,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.306727,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.314352,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.321057,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.328609,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.335291,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.342779,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.349998,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.356962,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.364287,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.371059,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.378221,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.385522,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.392688,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.399842,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.407111,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.414372,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.421523,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.428924,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.435866,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.442963,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.450484,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.456964,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.464186,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.471382,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.478326,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.485702,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.493193,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.500326,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.507448,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.514555,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.521904,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.529078,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.536344,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.543244,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.550866,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.557673,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.564856,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.571686,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.578900,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.586081,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.593232,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.600418,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.607469,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.614558,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.621920,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.629344,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.636004,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.656476,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.660917,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.664960,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.671662,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.679277,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.686703,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.694107,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.708293,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.745362,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.779290,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.808069,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.815402,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.822719,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.829895,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.837139,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.843825,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.851206,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.858241,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.865344,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.879557,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.901180,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.930168,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:24.980452,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.002010,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.009352,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.016410,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.024429,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.031687,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.038846,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.045125,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.053255,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.060288,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.067231,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.073580,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.080956,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.088428,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.094757,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.102321,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.109258,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.116267,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.123716,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.130491,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.137781,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.144962,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.152578,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.159753,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.166646,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.173569,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.180486,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.187684,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.195091,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.203073,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.209750,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.217359,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.224084,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.232584,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.241544,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.248824,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.255307,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.261456,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.267711,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.274408,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.281282,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.288785,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.296128,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.302739,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.309874,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.317190,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.324218,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.330865,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.338078,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.345274,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.352255,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.359919,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.367141,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.374236,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.381609,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.389020,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.395861,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.402815,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.409897,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.416993,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.424392,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.431390,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.438785,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.445686,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.452934,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.459905,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.467142,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.474079,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.488756,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.496101,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.524639,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.531788,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.538565,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.545913,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.553002,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.560133,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.567586,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.575153,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.581989,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.588965,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.596019,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.603123,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.610591,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.624892,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:25.653864,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.133265,mouse_click,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.778967,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.786338,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.793010,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.800579,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.807739,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.814708,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.821990,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.829103,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.836069,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.843152,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.849999,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.857441,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.864855,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.871994,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.879200,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.886383,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.893654,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.900796,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.907782,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.914860,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.922025,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.928959,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:26.935842,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:27.280372,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:24:27.287226,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
